transaction_id,amount,hour_of_day,day_of_week,merchant_category,distance_from_home,distance_from_last_transaction,ratio_to_median_amount,is_foreign,is_weekend,velocity_last_hour,is_fraud
304115,21.22,18,1,10,3.2,3.1,0.78,0,0,0,0
304116,338.65,2,3,9,22.0,24.7,5.29,1,0,7,1
304117,38.85,19,2,1,14.0,0.1,0.67,0,0,1,0
304118,99.85,10,3,8,4.6,14.5,1.09,0,0,0,0
304119,20.72,16,2,8,1.9,0.3,1.25,0,0,1,0
304120,17.92,19,3,2,0.5,0.3,1.15,0,0,4,0
304121,38.28,17,2,2,6.1,1.5,1.01,0,0,4,0
304122,61.71,8,2,6,3.4,0.2,2.73,0,0,0,0
304123,8.9,16,3,9,6.5,2.0,0.68,0,0,4,0
304124,55.82,16,2,4,1.4,7.3,1.24,0,0,4,0
304125,42.47,16,4,6,3.5,7.1,0.88,0,0,1,0
304126,33.38,17,5,5,2.2,0.5,1.99,0,1,2,0
304127,35.87,15,3,5,0.4,0.5,0.55,0,0,1,0
304128,39.14,12,1,5,3.5,0.4,1.02,0,0,1,0
304129,47.8,23,4,6,5.3,4.1,0.78,0,0,2,0
304130,360.71,11,4,8,4.6,3.6,0.87,0,0,1,0
304131,14.05,18,6,6,0.5,2.3,0.88,0,1,3,0
304132,24.08,10,5,4,2.5,0.0,0.36,0,1,3,0
304133,8.12,17,4,6,2.4,1.9,2.16,0,0,2,0
304134,69.02,12,1,10,1.3,0.6,0.7,0,0,2,0
304135,14.35,8,4,6,5.7,6.3,1.33,1,0,2,0
304136,33.4,10,2,4,1.2,3.2,0.38,0,0,0,0
304137,10.47,7,2,7,0.7,2.4,1.61,0,0,2,0
304138,6.64,12,3,9,2.9,1.3,0.62,0,0,3,0
304139,59.65,17,0,4,2.7,1.6,0.62,0,0,3,0
304140,64.55,5,5,4,5.4,0.2,0.86,0,1,1,0
304141,108.84,20,6,10,0.2,0.4,0.43,0,1,1,0
304142,31.38,8,5,8,13.7,13.6,0.99,0,1,4,0
304143,7.09,4,5,6,2.2,0.6,1.37,0,1,3,0
304144,46.11,13,4,7,3.6,5.7,0.81,0,0,1,0
304145,4.44,15,1,10,8.1,1.4,1.99,0,0,4,0
304146,40.28,8,4,4,0.2,3.3,2.5,0,0,2,0
304147,65.52,13,1,6,6.3,6.9,1.63,0,0,2,0
304148,24.35,8,2,8,3.3,0.7,1.27,0,0,2,0
304149,27.77,12,0,2,2.7,9.8,0.23,0,0,1,0
304150,48.08,19,1,6,8.9,14.4,0.61,0,0,2,0
304151,44.46,14,6,8,6.4,7.0,0.35,0,1,2,0
304152,36.08,15,6,1,12.9,5.1,1.02,0,1,1,0
304153,0.87,9,6,2,6.3,6.2,2.85,0,1,0,0
304154,66.58,16,3,7,9.5,1.8,1.09,0,0,3,0
304155,66.16,22,0,3,0.7,5.2,1.46,0,0,0,0
304156,51.24,21,2,10,2.6,1.1,3.14,0,0,3,0
304157,94.74,13,5,9,3.3,1.2,1.51,0,1,1,0
304158,38.77,6,4,4,0.1,3.0,1.17,0,0,3,0
304159,47.31,13,6,4,2.6,4.8,3.06,0,1,0,0
304160,48.46,8,5,6,1.6,3.0,2.17,0,1,4,0
304161,41.57,10,2,2,2.7,4.7,0.63,0,0,2,0
304162,10.82,16,2,5,2.3,0.3,0.94,1,0,3,0
304163,22.62,12,6,3,2.3,4.3,0.38,0,1,2,0
304164,87.61,10,5,9,7.9,13.6,0.63,0,1,1,0
304165,220.73,8,5,9,1.3,2.1,0.95,0,1,2,0
304166,16.47,17,6,1,1.6,1.3,0.3,0,1,1,0
304167,61.44,8,4,4,9.6,2.4,1.21,0,0,1,0
304168,32.91,18,4,2,1.4,2.5,1.18,0,0,4,0
304169,73.85,14,5,10,13.4,0.3,0.76,0,1,1,0
304170,167.95,6,6,8,1.0,8.0,2.38,0,1,3,0
304171,21.56,11,3,9,1.3,0.9,1.43,0,0,2,0
304172,15.14,12,1,2,0.8,0.6,2.85,0,0,2,0
304173,10.04,12,6,8,1.3,1.9,2.15,0,1,1,0
304174,20.99,8,2,2,4.5,1.4,0.8,0,0,1,0
304175,99.21,7,4,7,1.0,0.9,1.27,0,0,8,0
304176,29.06,8,5,6,1.1,19.2,1.33,0,1,3,0
304177,20.43,13,6,3,1.9,2.8,0.96,0,1,2,0
304178,7.59,21,1,1,7.9,10.2,1.19,0,0,3,0
304179,2.55,18,4,5,0.2,7.8,1.77,0,0,2,0
304180,29.74,17,0,4,4.0,0.1,0.6,0,0,1,0
304181,33.55,9,0,7,29.3,0.8,0.41,0,0,2,0
304182,57.11,12,6,5,1.7,0.5,1.27,0,1,1,0
304183,78.66,10,5,5,13.6,0.3,1.13,0,1,1,0
304184,50.88,13,4,8,0.9,0.2,1.24,0,0,1,0
304185,134.09,19,6,8,8.1,2.1,2.22,0,1,2,0
304186,26.13,19,4,7,2.9,2.8,1.07,0,0,0,0
304187,62.47,14,3,2,0.7,1.1,1.14,0,0,1,0
304188,36.04,16,0,10,16.2,0.4,1.04,0,0,0,0
304189,14.38,11,1,7,5.7,0.1,0.94,0,0,2,0
304190,49.64,6,5,7,0.6,1.6,1.74,0,1,0,0
304191,70.68,12,5,7,2.8,1.8,0.83,0,1,2,0
304192,67.35,10,2,6,10.7,0.2,1.91,0,0,3,0
304193,107.61,14,1,2,0.7,3.2,0.38,0,0,2,0
304194,32.57,12,5,5,4.4,2.4,1.41,0,1,3,0
304195,102.28,19,5,6,0.3,0.1,1.09,0,1,2,0
304196,53.45,14,2,4,10.4,2.3,2.6,0,0,2,0
304197,40.58,16,1,1,2.2,9.4,0.87,0,0,2,0
304198,18.4,14,6,3,16.6,8.6,2.99,0,1,1,0
304199,26.12,8,0,2,3.5,1.7,0.82,0,0,1,0
304200,216.68,16,6,5,1.2,0.5,1.31,0,1,1,0
304201,200.14,9,2,8,9.6,0.3,0.26,0,0,3,0
304202,39.67,22,4,7,0.6,0.2,0.56,0,0,2,0
304203,88.29,17,3,7,0.2,8.1,1.26,0,0,5,0
304204,27.31,10,0,5,2.1,0.9,0.9,0,0,4,0
304205,139.23,0,6,7,1.5,0.6,1.06,0,1,3,0
304206,4.89,9,0,3,6.5,2.5,0.57,0,0,1,0
304207,35.6,20,4,4,3.4,1.8,1.49,1,0,2,0
304208,13.12,14,1,1,13.6,0.1,0.52,0,0,3,0
304209,84.39,2,5,2,19.7,17.5,2.18,0,1,3,1
304210,29.62,20,6,5,3.0,3.3,1.51,1,1,0,0
304211,60.24,15,2,3,9.5,0.9,0.85,0,0,3,0
304212,136.8,20,2,4,4.4,5.0,0.29,0,0,1,0
304213,48.11,14,3,3,0.7,1.1,0.67,0,0,4,0
304214,84.55,3,3,10,12.3,7.0,0.83,0,0,2,0
304215,6.44,7,0,1,8.5,5.7,0.7,0,0,5,0
304216,117.89,14,1,6,3.7,1.1,1.2,0,0,2,0
304217,53.56,8,4,2,10.8,0.8,1.36,0,0,2,0
304218,110.6,11,2,1,5.0,0.4,1.77,0,0,5,0
304219,12.2,7,3,8,0.7,1.6,0.38,0,0,3,0
304220,175.43,16,3,6,2.8,1.0,2.14,0,0,2,0
304221,33.16,21,5,8,4.9,0.1,0.7,0,1,2,0
304222,9.3,6,6,7,0.1,4.7,0.63,0,1,3,0
304223,109.51,10,6,6,0.3,2.8,0.84,0,1,4,0
304224,43.19,21,0,1,13.0,0.8,0.82,0,0,1,0
304225,44.76,10,3,5,12.2,6.2,1.38,0,0,4,0
304226,51.48,19,0,5,2.7,1.3,0.73,0,0,1,0
304227,28.47,14,1,5,1.6,2.7,1.64,0,0,0,0
304228,47.49,10,4,9,4.2,5.5,1.27,0,0,2,0
304229,73.16,16,3,5,2.2,0.5,0.85,0,0,2,0
304230,28.32,13,1,9,8.5,3.7,0.76,0,0,3,0
304231,228.02,17,1,7,12.5,2.9,5.08,0,0,8,1
304232,28.44,13,6,1,1.5,1.1,0.69,1,1,4,0
304233,53.99,13,6,7,3.8,3.0,1.32,0,1,1,0
304234,20.3,19,5,5,2.0,6.1,0.95,0,1,1,0
304235,7.67,12,0,5,9.8,0.1,1.24,0,0,4,0
304236,51.57,19,5,9,3.8,5.1,1.15,0,1,2,0
304237,8.85,17,2,3,1.4,0.7,0.92,0,0,2,0
304238,175.78,15,3,6,2.2,3.9,3.38,0,0,1,0
304239,17.65,8,1,10,0.4,4.2,4.29,0,0,0,0
304240,10.53,17,1,4,5.6,0.9,1.24,0,0,3,0
304241,20.28,12,3,6,3.6,1.4,0.55,0,0,4,0
304242,63.46,11,0,5,4.1,4.6,0.47,0,0,2,0
304243,380.4,22,3,8,3.2,2.6,1.24,0,0,2,0
304244,51.36,5,6,6,5.0,0.5,2.51,0,1,1,0
304245,14.89,19,2,5,2.7,1.9,2.15,0,0,2,0
304246,62.36,15,0,5,2.0,7.6,1.87,0,0,1,0
304247,30.22,8,5,9,0.9,0.2,0.96,0,1,1,0
304248,23.53,20,5,4,6.9,0.6,0.52,0,1,1,0
304249,63.06,14,4,5,1.4,0.6,0.84,0,0,2,0
304250,5.5,14,4,8,0.6,0.4,0.54,0,0,1,0
304251,90.9,15,5,3,2.4,1.2,0.59,1,1,1,0
304252,54.65,15,1,6,3.9,2.6,1.53,0,0,1,0
304253,41.06,15,0,5,20.8,0.4,1.26,0,0,5,0
304254,8.57,6,1,8,3.2,10.8,0.69,0,0,0,0
304255,3.52,20,4,7,13.8,1.8,0.59,0,0,0,0
304256,49.46,21,1,6,1.9,2.1,0.84,0,0,0,0
304257,105.61,18,5,9,3.4,11.7,0.83,0,1,2,0
304258,8.77,22,4,9,6.7,3.7,1.04,0,0,2,0
304259,86.93,14,0,2,3.2,1.1,0.37,0,0,1,0
304260,36.06,18,6,10,7.7,1.6,2.22,1,1,3,0
304261,46.71,17,6,3,1.6,9.0,0.61,0,1,1,0
304262,100.77,13,4,8,2.0,5.4,0.57,0,0,3,0
304263,69.41,21,3,10,5.5,12.9,0.49,0,0,0,0
304264,28.44,13,2,3,8.5,2.0,2.1,0,0,1,0
304265,31.82,20,5,3,8.1,0.3,1.65,0,1,3,0
304266,32.85,15,3,4,3.9,1.0,1.63,0,0,5,0
304267,63.99,15,0,3,6.3,1.1,0.81,1,0,1,0
304268,54.62,18,5,4,4.9,0.4,1.15,0,1,1,0
304269,9.2,16,3,2,2.6,2.5,0.98,0,0,0,0
304270,131.77,11,5,2,2.7,1.3,0.98,1,1,4,0
304271,50.35,18,4,9,0.0,5.3,0.97,1,0,0,0
304272,27.78,12,0,7,3.1,0.1,2.48,0,0,2,0
304273,12.01,15,4,7,0.8,3.5,1.04,0,0,2,0
304274,17.47,2,4,4,3.6,5.3,0.53,0,0,3,0
304275,18.53,9,3,10,3.7,1.7,0.77,0,0,1,0
304276,133.56,12,3,9,1.4,1.2,1.47,0,0,3,0
304277,40.52,19,2,9,2.5,3.3,1.29,0,0,2,0
304278,11.07,19,4,10,2.3,1.9,0.98,0,0,2,0
304279,7.48,14,4,6,5.0,2.3,1.04,0,0,3,0
304280,428.67,10,2,3,14.7,14.9,9.31,0,0,5,1
304281,31.31,1,0,1,0.3,1.7,0.95,0,0,3,0
304282,27.3,18,4,10,0.0,2.1,1.69,0,0,2,0
304283,48.54,16,5,10,4.4,2.0,0.71,0,1,2,0
304284,28.04,13,6,3,0.6,14.3,0.62,0,1,1,0
304285,48.46,13,2,8,1.1,1.5,1.26,0,0,2,0
304286,3.84,12,1,9,0.4,0.1,0.77,0,0,3,0
304287,15.52,11,6,10,0.9,5.9,0.87,0,1,4,0
304288,14.75,9,4,2,9.2,0.9,1.47,0,0,2,0
304289,88.2,8,6,9,0.2,4.2,2.2,0,1,3,0
304290,32.89,18,6,8,4.6,15.3,0.72,0,1,1,0
304291,38.83,13,6,5,4.0,4.7,1.01,0,1,1,0
304292,109.47,15,3,4,3.1,1.0,0.96,0,0,3,0
304293,18.51,11,3,3,5.0,1.8,1.69,0,0,2,0
304294,88.46,11,2,3,11.4,0.6,1.39,0,0,1,0
304295,199.6,1,5,6,7.9,0.2,1.49,0,1,3,0
304296,153.43,12,3,6,5.0,2.1,1.23,1,0,0,0
304297,135.89,13,6,1,3.7,11.2,0.76,0,1,0,0
304298,138.67,8,6,5,1.4,1.8,1.25,1,1,2,0
304299,114.12,2,6,7,24.3,0.2,3.08,1,1,13,1
304300,5.92,17,1,6,1.8,5.0,0.63,0,0,4,0
304301,160.19,18,5,1,15.6,2.1,2.13,0,1,8,0
304302,27.61,13,6,7,9.3,1.5,1.09,0,1,3,0
304303,7.56,17,4,8,15.7,15.9,0.54,0,0,3,0
304304,126.58,12,6,10,3.7,1.4,7.08,0,1,5,1
304305,45.22,16,0,7,8.5,2.5,1.42,0,0,3,0
304306,47.39,8,4,2,17.9,11.5,0.94,0,0,1,0
304307,29.75,19,4,3,12.0,6.1,0.76,0,0,2,0
304308,17.64,9,2,10,3.8,3.6,0.52,0,0,0,0
304309,69.85,17,6,6,4.1,4.3,1.08,0,1,2,0
304310,21.25,12,6,9,1.2,2.4,1.65,0,1,0,0
304311,144.4,19,3,4,1.0,0.5,1.18,0,0,2,0
304312,17.82,12,1,4,1.0,5.0,3.29,0,0,3,0
304313,25.1,14,6,8,4.1,1.8,0.51,0,1,2,0
304314,44.82,13,4,9,14.5,0.7,1.11,0,0,1,0
304315,16.52,13,0,4,4.8,2.6,0.97,0,0,3,0
304316,14.78,11,5,9,8.5,1.6,1.81,0,1,3,0
304317,48.06,11,3,7,0.9,3.2,0.67,0,0,0,0
304318,172.34,16,0,9,1.1,0.2,1.71,0,0,4,0
304319,59.34,22,6,1,3.2,2.4,0.85,0,1,1,0
304320,13.74,17,5,2,0.2,2.5,1.59,0,1,1,0
304321,378.9,7,2,10,25.7,16.7,3.37,0,0,5,1
304322,5.42,23,6,8,2.3,7.8,1.77,0,1,2,0
304323,37.51,9,1,6,0.1,2.4,1.26,0,0,1,0
304324,20.23,11,5,5,10.4,0.0,0.33,0,1,3,0
304325,155.35,9,0,10,10.1,0.7,1.04,0,0,2,0
304326,44.69,17,4,7,2.5,0.4,0.44,0,0,3,0
304327,9.12,17,2,2,7.6,2.6,0.41,0,0,0,0
304328,29.34,18,3,5,2.3,4.0,0.43,1,0,0,0
304329,14.77,22,1,3,3.1,1.1,2.16,0,0,2,0
304330,40.99,20,1,9,0.4,15.8,0.34,0,0,0,0
304331,13.55,13,1,8,14.8,0.9,0.48,0,0,1,0
304332,22.28,8,0,3,16.3,2.7,1.33,0,0,0,0
304333,172.29,10,6,3,4.6,1.4,1.54,0,1,0,0
304334,19.57,17,1,3,15.1,2.9,1.47,0,0,1,0
304335,208.08,23,6,1,11.3,1.4,1.24,0,1,1,0
304336,24.46,22,5,1,9.1,0.0,1.39,0,1,2,0
304337,1640.57,21,3,10,2.0,3.2,3.17,0,0,5,0
304338,50.46,16,2,3,4.2,4.7,1.02,0,0,2,0
304339,8.39,12,3,6,8.3,0.0,0.81,0,0,5,0
304340,157.26,12,5,5,3.1,0.0,1.64,0,1,5,0
304341,157.65,10,4,7,0.4,0.2,1.07,0,0,4,0
304342,38.2,9,6,3,2.4,2.2,0.83,0,1,2,0
304343,17.21,18,5,8,3.8,1.3,2.72,0,1,3,0
304344,24.09,15,1,7,14.9,2.8,1.18,0,0,4,0
304345,52.82,13,5,8,5.4,1.7,0.7,0,1,3,0
304346,52.12,18,2,4,1.8,5.1,1.0,0,0,4,0
304347,12.34,9,6,9,0.2,3.2,0.64,0,1,3,0
304348,13.42,16,1,5,1.1,4.0,1.71,1,0,1,0
304349,269.8,14,3,2,6.8,2.1,1.35,0,0,2,0
304350,34.56,11,1,4,7.0,2.8,1.41,0,0,5,0
304351,4.12,23,1,4,2.8,5.0,1.01,0,0,1,0
304352,29.06,8,3,4,1.0,2.1,2.28,1,0,2,0
304353,47.16,9,0,2,1.0,2.2,0.52,0,0,3,0
304354,185.96,20,1,10,3.6,5.3,1.44,0,0,1,0
304355,47.17,20,2,6,0.4,2.7,1.11,0,0,4,0
304356,23.6,7,6,2,1.4,1.1,0.92,0,1,0,0
304357,9.3,23,3,5,4.1,3.3,1.16,0,0,2,0
304358,19.88,18,0,1,14.6,0.3,1.97,0,0,1,0
304359,32.69,23,2,9,3.8,3.3,0.77,0,0,3,0
304360,8.08,17,0,2,0.5,0.2,1.51,0,0,2,0
304361,23.69,17,1,3,0.7,0.3,0.57,0,0,1,0
304362,66.37,18,4,10,4.4,3.9,1.76,0,0,1,0
304363,55.74,16,5,9,1.0,2.0,1.0,0,1,2,0
304364,14.59,12,0,6,15.5,2.0,1.29,0,0,0,0
304365,63.09,9,5,7,0.6,3.0,1.59,0,1,5,0
304366,169.98,15,2,10,2.1,1.1,0.86,0,0,3,0
304367,47.53,12,6,6,0.8,3.9,1.99,0,1,2,0
304368,4.14,20,1,8,19.5,6.9,1.38,0,0,4,0
304369,14.7,20,5,1,0.2,7.6,1.11,0,1,3,0
304370,25.68,8,2,2,13.9,0.4,0.82,0,0,2,0
304371,18.88,21,6,9,1.2,1.8,1.62,0,1,0,0
304372,21.85,15,3,8,1.4,8.1,0.83,0,0,2,0
304373,129.93,7,1,8,9.4,3.9,1.12,0,0,1,0
304374,18.8,23,2,7,1.2,1.5,2.13,0,0,4,0
304375,27.66,13,6,6,0.5,7.3,1.31,0,1,1,0
304376,11.81,13,2,7,1.1,7.6,0.7,0,0,4,0
304377,81.32,19,5,10,4.7,2.6,1.75,0,1,2,0
304378,43.82,11,5,5,6.1,4.7,0.38,0,1,1,0
304379,14.11,13,1,4,3.1,0.0,0.37,0,0,1,0
304380,49.23,16,1,5,0.0,0.1,1.25,0,0,2,0
304381,10.53,19,4,6,3.3,10.1,1.57,0,0,2,0
304382,36.09,11,4,8,2.6,0.3,0.83,1,0,2,0
304383,11.3,5,5,4,19.6,1.9,1.18,0,1,1,0
304384,67.02,8,0,9,5.8,4.5,1.9,1,0,4,0
304385,12.63,15,3,9,7.9,3.1,0.78,0,0,0,0
304386,21.44,12,4,7,5.2,2.1,1.01,0,0,5,0
304387,24.87,14,3,4,0.1,4.3,0.5,0,0,0,0
304388,19.05,21,2,9,9.7,0.9,1.49,0,0,0,0
304389,33.19,18,6,9,2.2,5.6,0.5,0,1,1,0
304390,104.58,15,1,7,16.1,0.9,1.36,0,0,4,0
304391,25.79,18,0,5,8.9,3.7,1.98,0,0,1,0
304392,30.85,14,5,4,5.1,3.6,0.62,0,1,2,0
304393,56.21,14,2,1,2.7,6.3,0.79,0,0,3,0
304394,53.48,17,0,6,18.5,3.1,1.8,0,0,1,0
304395,6.69,18,3,10,4.4,2.3,0.86,0,0,4,0
304396,18.39,17,3,6,2.9,4.7,1.26,0,0,1,0
304397,10.97,21,4,4,7.6,4.6,0.61,0,0,3,0
304398,70.99,11,5,9,7.0,3.7,0.75,0,1,4,0
304399,26.32,10,0,6,0.3,5.0,1.28,0,0,2,0
304400,19.65,12,2,10,0.1,0.3,0.73,0,0,2,0
304401,103.19,13,4,10,3.3,1.5,0.99,0,0,0,0
304402,26.71,15,1,9,0.3,3.0,1.15,0,0,3,0
304403,43.78,21,6,9,14.3,0.7,1.37,0,1,2,0
304404,28.81,9,1,6,2.5,1.0,0.72,0,0,2,0
304405,4.38,11,2,8,2.0,6.0,1.18,0,0,3,0
304406,47.39,15,5,9,3.0,11.3,0.74,1,1,1,0
304407,29.8,14,5,3,0.4,4.6,1.55,0,1,5,0
304408,104.95,16,0,6,0.5,9.3,1.79,0,0,0,0
304409,32.64,8,5,8,1.3,8.6,0.94,0,1,4,0
304410,7.86,14,3,5,8.5,2.2,0.72,0,0,1,0
304411,27.66,19,6,10,1.9,1.7,0.47,0,1,1,0
304412,70.27,15,1,1,22.8,3.5,1.22,0,0,2,0
304413,43.2,20,4,10,0.4,0.4,2.65,1,0,3,0
304414,10.31,11,3,3,1.1,1.6,2.55,0,0,4,0
304415,3.56,10,6,5,1.4,2.1,2.56,0,1,3,0
304416,54.84,10,2,2,3.0,0.8,1.57,0,0,4,0
304417,55.07,9,2,7,4.5,0.2,1.73,0,0,1,0
304418,21.09,11,1,1,3.2,2.6,0.85,0,0,3,0
304419,19.69,11,4,8,4.2,3.5,0.54,1,0,1,0
304420,37.8,16,0,8,5.0,0.8,0.76,0,0,3,0
304421,19.03,11,1,4,4.5,4.5,1.18,0,0,3,0
304422,22.79,19,0,1,7.9,4.0,0.76,0,0,1,0
304423,23.89,13,0,6,0.4,0.1,0.79,0,0,3,0
304424,19.5,13,4,9,3.5,0.6,0.66,0,0,0,0
304425,4.53,8,0,5,9.1,4.2,0.57,0,0,1,0
304426,7.1,20,6,9,0.8,1.2,0.5,0,1,2,0
304427,2.49,18,6,2,6.6,0.7,1.28,0,1,0,0
304428,47.49,16,2,1,1.6,7.6,1.9,0,0,4,0
304429,131.88,13,4,8,5.3,0.1,0.81,0,0,4,0
304430,189.72,10,4,2,1.1,1.1,1.59,0,0,2,0
304431,19.38,22,5,8,3.8,0.8,0.92,0,1,2,0
304432,57.16,14,0,6,5.6,1.3,0.9,0,0,1,0
304433,171.01,10,0,3,4.7,11.2,3.75,0,0,10,1
304434,25.46,15,5,6,13.6,0.9,1.27,0,1,2,0
304435,15.21,23,3,3,2.0,4.7,0.51,0,0,4,0
304436,9.62,8,0,1,4.2,3.2,2.6,0,0,1,0
304437,214.59,16,6,2,0.0,7.8,0.79,0,1,0,0
304438,121.29,18,0,9,8.8,0.3,0.91,0,0,4,0
304439,12.45,19,2,4,4.2,0.7,0.36,0,0,2,0
304440,76.97,15,4,1,1.0,0.1,0.63,0,0,2,0
304441,58.37,12,4,7,0.1,4.2,0.76,0,0,1,0
304442,100.3,10,6,8,17.5,0.3,0.59,0,1,2,0
304443,82.63,19,5,3,7.1,0.0,0.53,0,1,2,0
304444,6.48,12,5,9,4.8,1.8,2.2,0,1,1,0
304445,109.07,20,4,6,13.9,6.1,1.95,0,0,0,0
304446,29.99,15,0,8,5.7,2.9,0.68,0,0,0,0
304447,39.8,9,2,7,0.4,1.8,3.84,0,0,1,0
304448,68.53,18,2,9,0.3,2.6,0.84,0,0,1,0
304449,20.35,15,2,1,14.9,0.5,1.95,0,0,1,0
304450,33.6,18,6,7,3.2,0.8,0.85,0,1,1,0
304451,153.26,18,0,8,3.2,2.6,0.93,0,0,0,0
304452,20.92,21,0,3,2.3,1.5,0.64,0,0,0,0
304453,205.1,12,4,1,12.0,0.0,0.89,0,0,1,0
304454,156.69,17,1,5,17.4,0.7,1.98,0,0,2,0
304455,3.66,20,1,2,4.3,3.2,0.9,0,0,2,0
304456,34.84,14,3,10,11.2,0.4,0.78,0,0,1,0
304457,5.55,18,3,3,14.8,2.8,1.23,0,0,1,0
304458,94.09,17,2,9,4.4,0.8,2.23,0,0,3,0
304459,19.82,17,1,1,2.4,2.9,1.37,0,0,2,0
304460,97.49,1,6,8,9.1,0.0,1.99,0,1,1,0
304461,43.42,18,4,3,2.1,0.3,1.61,0,0,3,0
304462,16.79,18,5,2,0.2,1.5,0.63,0,1,2,0
304463,28.55,21,4,3,5.4,11.5,1.66,0,0,4,0
304464,68.12,9,6,7,2.9,12.2,3.04,0,1,4,0
304465,29.55,12,5,7,4.9,1.8,1.16,0,1,0,0
304466,21.83,11,3,4,13.7,13.4,0.42,0,0,3,0
304467,14.51,13,5,2,0.7,1.9,0.55,0,1,2,0
304468,18.85,8,5,3,1.0,3.5,0.81,0,1,2,0
304469,23.02,10,1,5,7.8,2.9,1.19,0,0,1,0
304470,32.54,16,1,9,3.3,1.2,1.35,0,0,2,0
304471,17.8,10,6,6,4.2,0.1,0.69,0,1,0,0
304472,53.04,1,5,3,9.3,5.6,0.64,0,1,0,0
304473,34.29,15,3,6,17.0,1.0,1.75,0,0,5,0
304474,90.07,13,1,3,3.0,2.6,0.72,0,0,0,0
304475,18.24,12,6,2,3.4,3.1,0.76,0,1,1,0
304476,16.03,14,3,7,10.3,0.8,1.25,0,0,4,0
304477,5.08,1,0,2,0.3,0.2,1.1,0,0,4,0
304478,141.31,19,4,2,5.4,0.3,0.82,1,0,1,0
304479,47.32,20,6,9,0.1,6.2,0.61,0,1,3,0
304480,10.0,2,4,9,12.7,9.9,0.7,0,0,6,1
304481,28.48,15,3,2,3.6,7.2,0.85,0,0,2,0
304482,22.36,15,0,8,17.0,9.5,0.74,0,0,3,0
304483,36.17,17,2,2,10.5,2.3,1.34,0,0,3,0
304484,8.65,14,5,9,1.0,0.4,1.29,0,1,3,0
304485,221.96,19,5,3,3.6,4.1,0.75,0,1,0,0
304486,22.15,9,3,2,0.2,2.9,1.44,0,0,1,0
304487,61.27,9,6,1,1.3,9.4,0.72,1,1,1,0
304488,15.76,17,0,1,0.9,0.0,1.78,0,0,2,0
304489,32.28,11,1,8,5.0,0.2,0.41,0,0,1,0
304490,11.11,12,1,5,0.3,7.3,0.48,0,0,2,0
304491,20.36,12,4,3,3.8,0.4,1.43,0,0,0,0
304492,10.37,19,2,2,0.3,3.5,1.78,0,0,3,0
304493,24.91,19,0,9,2.1,12.0,0.78,0,0,1,0
304494,78.82,11,3,3,5.1,0.9,1.61,0,0,4,0
304495,33.48,1,0,4,3.6,0.0,0.48,0,0,4,0
304496,27.51,15,0,9,3.3,3.8,0.96,0,0,1,0
304497,8.14,18,5,1,0.7,2.2,1.55,0,1,2,0
304498,127.87,9,3,4,12.3,0.5,0.47,0,0,0,0
304499,167.87,6,1,8,21.3,5.5,5.02,0,0,4,1
304500,34.95,17,0,1,3.9,1.7,4.31,0,0,1,0
304501,9.87,15,0,10,4.3,5.3,1.02,1,0,3,0
304502,2.68,14,4,3,5.6,2.3,1.01,0,0,1,0
304503,118.52,2,6,10,4.7,1.1,0.45,0,1,1,0
304504,4.25,12,1,1,0.7,0.1,1.21,0,0,2,0
304505,166.96,7,1,9,3.9,2.5,2.18,0,0,2,0
304506,16.11,11,4,2,5.5,6.3,0.61,0,0,2,0
304507,42.43,23,4,7,1.7,6.1,0.59,0,0,3,0
304508,25.3,18,3,9,8.5,2.7,1.39,1,0,0,0
304509,46.74,17,4,9,0.1,0.1,1.62,0,0,2,0
304510,68.85,20,4,4,2.9,6.6,0.94,0,0,2,0
304511,17.4,19,0,1,0.0,6.2,0.66,0,0,1,0
304512,7.3,22,4,4,0.1,9.5,0.57,0,0,1,0
304513,19.7,9,1,6,4.1,1.3,2.95,0,0,0,0
304514,29.56,18,4,6,1.3,7.0,0.97,0,0,3,0
304515,29.16,9,0,8,1.9,0.9,1.66,0,0,1,0
304516,18.13,14,6,2,1.6,2.0,0.83,0,1,6,0
304517,113.44,7,0,3,4.1,3.1,1.05,0,0,3,0
304518,31.4,18,5,2,0.6,1.1,1.19,0,1,7,0
304519,154.41,11,3,6,1.8,2.4,0.71,0,0,2,0
304520,149.15,13,2,1,5.3,1.1,1.48,0,0,4,0
304521,3.07,14,4,1,22.6,0.1,0.85,0,0,4,0
304522,8.57,10,1,1,1.4,6.1,0.67,0,0,0,0
304523,33.76,23,3,10,4.4,1.3,1.34,0,0,1,0
304524,55.81,20,0,8,9.5,8.2,1.16,0,0,4,0
304525,90.14,20,6,5,10.2,4.0,1.14,0,1,1,0
304526,72.22,16,2,1,2.9,3.2,1.06,0,0,3,0
304527,26.88,11,5,3,1.4,3.2,1.34,0,1,3,0
304528,48.04,9,0,7,4.5,2.6,0.86,0,0,5,0
304529,100.43,16,6,5,4.7,0.6,1.36,0,1,2,0
304530,28.2,9,4,7,4.4,1.1,1.48,0,0,1,0
304531,15.82,17,0,7,3.6,3.7,0.93,0,0,4,0
304532,44.74,13,2,8,6.7,4.8,0.67,0,0,2,0
304533,106.42,15,5,9,0.0,4.9,1.44,0,1,1,0
304534,53.37,7,0,1,2.7,0.5,4.24,1,0,3,0
304535,25.29,19,2,10,4.5,3.2,0.69,0,0,1,0
